lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.53751537249741,26.651341955444632,刘家羊汤锅,龙场镇龙场中心幼儿园岔路口直行50米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0GK7U1QNI,餐饮服务,中餐厅,中餐厅,
104.58241944578795,26.65828441178193,河块果子,[],贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0LK6HKFWQ,餐饮服务,餐饮相关场所,餐饮相关,
104.53481018843974,26.650117353097485,徐树兰小吃店,和兴医院东侧170米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KR6126R6,餐饮服务,中餐厅,中餐厅,
104.53905141174508,26.646699344739805,龙场元娅小馄饨,龙场镇卫生院东南侧90米,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0L251DE6D,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53993603228606,26.64636137795312,悦茶,龙场镇政府北侧60米,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0L05CTCLZ,餐饮服务,冷饮店,冷饮店,
104.5382729830153,26.6464695077304,大桂柠檬茶,龙场镇,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0KBSLFW2Y,餐饮服务,冷饮店,冷饮店,
104.53861962690769,26.646444321362846,小镇时光,龙场镇卫生院东侧80米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KDP54ZGJ,餐饮服务,餐饮相关场所,餐饮相关,
104.53728210456592,26.64691118117958,黔睿羊肉粉,龙场镇,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KKACTDRW,餐饮服务,中餐厅,中餐厅,
104.53828802112137,26.646210529451523,古月堂火锅坊,威宁县龙场镇邮政对面,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0HDZA032Q,餐饮服务,中餐厅,火锅店,
104.53806759885018,26.646501024799008,吴记烙锅烤鱼,龙场镇卫生院西南侧120米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L04LZDH1,餐饮服务,中餐厅,中餐厅,
104.53801550077833,26.646518902614226,雄卫羊肉粉面馆,689县道东北侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0G109IBEP,餐饮服务,中餐厅,中餐厅,
104.5384533358964,26.646012907970263,威宁县天香一品蛋糕店,龙场镇政府三岔路口,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0JDPUOPX4,餐饮服务,糕饼店,糕饼店,
104.53878094914312,26.645817666027046,马氏清真餐馆,龙场镇政府三岔路口往政府方向150米,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0LG774KOR,餐饮服务,中餐厅,清真菜馆,
104.53865471543725,26.645838371414673,巧儿重庆火锅,威宁县龙场政府三岔路,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0JUYHQDAF,餐饮服务,中餐厅,火锅店,
104.53983288507813,26.645370086973593,乌江片片鱼(道场分店),龙场镇退役军人服务站西侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0Z6DF3R,餐饮服务,中餐厅,中餐厅,
104.53300256932746,26.649792847764328,小刘川菜馆,龙丰村合兴医院旁,贵州省,毕节市,,餐饮服务;中餐厅;四川菜(川菜),050102,B0FFMCK7IU,餐饮服务,中餐厅,四川菜(川菜),
104.5372279998817,26.646964054783222,源粉,龙场镇卫生院西侧150米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LKXCOQSX,餐饮服务,中餐厅,中餐厅,
104.53126590943569,26.65164953817529,兰琳餐饮,和兴医院西北侧260米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0MBD6F3F3,餐饮服务,中餐厅,中餐厅,
104.53963251691182,26.645519632004394,安彝特色烤小肠,龙场镇退役军人服务站西侧50米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0JKEGFA,餐饮服务,中餐厅,中餐厅,
104.53858056942785,26.64606720971746,便民早餐,龙场镇政府西侧130米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L1TY2504,餐饮服务,中餐厅,中餐厅,
104.53235423097658,26.650053228141967,李氏伊阁园清真餐馆,689县道,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0KAF9P31Q,餐饮服务,中餐厅,清真菜馆,
104.53970566165269,26.645204784121127,拾光小屋饮吧,龙场镇镇政府斜对面,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0JDBS8XPX,餐饮服务,冷饮店,冷饮店,
104.5330526818891,26.649525960477664,东森餐馆,龙场镇龙丰社区,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0IBGCNV5R,餐饮服务,中餐厅,中餐厅,
104.53863267980883,26.645708312760785,满嘴香烧烤,龙场镇政府西侧120米,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0JAOBTNDH,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53898133329011,26.645418112918065,巧翰螺蛳粉,威宁彝族回族苗族自治县人民法院龙场人民法庭西南侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0I2PAAEFN,餐饮服务,中餐厅,中餐厅,
104.53778207221816,26.646291337895534,把食小吃,龙场镇卫生院西南侧150米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0PL180J,餐饮服务,中餐厅,中餐厅,
104.53091516783215,26.65179864728333,雅尊食府,圆通快递东南侧150米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LKDOP0K4,餐饮服务,中餐厅,中餐厅,
104.5330727241505,26.649489008922007,举庆羊肉粉馆,"689县道,龙场镇",贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0K2SD51CT,餐饮服务,中餐厅,中餐厅,
104.53883104139861,26.645817783246056,昭通璟柠小肉串,威宁彝族回族苗族自治县人民法院龙场人民法庭西北侧50米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0M6S73XG5,餐饮服务,中餐厅,中餐厅,
104.53803956241994,26.646092936922166,好先生,龙场镇卫生院西南侧160米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0M6SY39DA,餐饮服务,餐饮相关场所,餐饮相关,
104.53820788053311,26.64599032882753,五湖餐馆,龙场镇政府西侧170米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LKUBU77R,餐饮服务,中餐厅,中餐厅,
104.53722800968033,26.646714041734626,彦兵烧烤烤鱼,龙场镇卫生院西南侧160米,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0LK49XJ9Z,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53872184721638,26.64563751795141,禧洋洋羊肉粉,龙场镇政府西侧110米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KDP535ZU,餐饮服务,中餐厅,中餐厅,
104.53131804262831,26.6510336427574,喜力茶,689县道龙场镇街上喜力茶,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0LDMUEFXJ,餐饮服务,冷饮店,冷饮店,
104.53782915967447,26.646315450795665,满满香蛋糕店,龙场镇卫生院西南侧150米,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0LKJL2U2D,餐饮服务,糕饼店,糕饼店,
104.53491347625005,26.64798450152098,夏记冷饮批发部,689县道东北侧,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0G2M1YPL1,餐饮服务,餐饮相关场所,餐饮相关,
104.53765883600599,26.646406051513686,乌蒙向会羊肉粉,龙场镇卫生院西南侧150米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0M6BMG019,餐饮服务,餐饮相关场所,餐饮相关,
104.53702762680784,26.646763565231538,小段包子铺,龙场镇卫生院西侧180米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LKPC04VQ,餐饮服务,中餐厅,中餐厅,
104.53501167707668,26.64780773351846,萝卜丝酸汤猪脚火锅,龙场镇龙丰社区退役军人服务站北侧230米,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0KDPH1G6J,餐饮服务,中餐厅,火锅店,
104.53777906563272,26.646315332037396,赵三金烤鸭卤味,龙场镇卫生院西南侧150米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L2M7YV7B,餐饮服务,餐饮相关场所,餐饮相关,
104.53136613663273,26.651199773299506,邓家烧烤,和兴医院西北侧210米,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0M69HBB28,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53822191931533,26.64566734461786,品羊羊肉粉,689县道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0K6G50J9X,餐饮服务,中餐厅,中餐厅,
104.53326613578639,26.64901847013929,好地方特色火腿粉,689县道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0FFJIY6YA,餐饮服务,中餐厅,中餐厅,
104.538310082642,26.645686553410847,串小鲜烧烤,龙场镇政府西侧150米,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0M6ORN1A8,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53737830228522,26.646514389785974,路缘餐馆,龙场镇卫生院西南侧160米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LBY6AAKC,餐饮服务,中餐厅,中餐厅,
104.53837119981489,26.645594692348634,勇聪小吃店,698县道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KKZNRGSK,餐饮服务,中餐厅,中餐厅,
104.53967260213503,26.645196707233932,木桶鱼,龙场镇退役军人服务站西侧50米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0SGIDEZ,餐饮服务,中餐厅,中餐厅,
104.53868077023753,26.645667423311238,食味坊,龙场镇政府西侧120米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0M6YRSZ5W,餐饮服务,中餐厅,中餐厅,
104.53868077023753,26.645667423311238,铭宸火锅粉面馆,威宁彝族回族苗族自治县人民法院龙场人民法庭西侧60米,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0MBL5T3L7,餐饮服务,中餐厅,火锅店,
104.53281919904788,26.649690382314745,麦7m(X689店),和兴医院西南侧,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0L0AKA9FN,餐饮服务,糕饼店,糕饼店,
104.53124389646963,26.65080544262882,避风塘(689县道店),689县道西南侧,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0G2OAEF3X,餐饮服务,中餐厅,特色/地方风味餐厅,
104.53171588694877,26.650652638701562,三品三奶茶店,创宇广告有限公司东侧,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0JKC9EQ8J,餐饮服务,冷饮店,冷饮店,
104.53389242417775,26.64842100164223,凯里酸汤鱼粉,和兴医院东南侧180米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KDP56035,餐饮服务,中餐厅,中餐厅,
104.53293144591561,26.649240642327467,金昌羊汤锅,龙场镇信用社岔路口,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KR610C8G,餐饮服务,中餐厅,中餐厅,
104.53484334623691,26.64776331798126,小唐家薯香烙锅,龙场镇龙丰社区退役军人服务站北侧230米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0HPP192,餐饮服务,中餐厅,中餐厅,
104.53319801232607,26.648638280774524,清真李氏干锅牛肉,龙场镇龙场街上韦家弯弯,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0H2975HE7,餐饮服务,餐饮相关场所,餐饮相关,
104.53341746523061,26.648440819604236,一碗鲜羊肉粉,龙场镇龙丰社区韦家弯弯,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L0URWI84,餐饮服务,餐饮相关场所,餐饮相关,
104.53322005683735,26.64864533630597,牛不二,和兴医院南侧140米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0M6YYR2QW,餐饮服务,餐饮相关场所,餐饮相关,
104.5331449155583,26.648353133523564,黔坤羊肉粉(龙场店),龙场镇龙丰村龙丰组韦家湾湾,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LK078CHG,餐饮服务,中餐厅,中餐厅,
104.5379033283553,26.645558586012534,云之家食府,威宁彝族回族苗族自治县人民法院龙场人民法庭西侧140米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0HAK9JM6A,餐饮服务,中餐厅,中餐厅,
104.53296954271049,26.64875371387039,安逸家羊肉粉,和兴医院南侧120米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LDFUVRIX,餐饮服务,中餐厅,中餐厅,
104.53906352088036,26.644475253047005,香正楼餐馆,龙丰村大庆组,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0HKUATQO2,餐饮服务,中餐厅,火锅店,
104.5335006520973,26.64796800338054,圆美蛋糕房,龙场镇镇韦家弯弯往卖鸡处10米恒香烤鱼烙锅旁边,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0FFLEWQ0A,餐饮服务,糕饼店,糕饼店,
104.5335507449734,26.648182139181106,羊肉粉·羊汤锅,魏忽干货店北侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L0TOBVJ4,餐饮服务,中餐厅,中餐厅,
104.53249055228002,26.649008521323907,豆米火锅店,和兴医院西南侧110米,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0L1OOPEGZ,餐饮服务,中餐厅,火锅店,
104.52300355953484,26.654034709657175,豆米圆子火锅,龙场高端饲料养殖服务站西侧,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L30RKZYB,餐饮服务,餐饮相关场所,餐饮相关,
104.59945739294656,26.700688355760846,卜秋乐,箐林社区居民委员会南侧250米,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L037DEJ1,餐饮服务,餐饮相关场所,餐饮相关,
104.50095691249476,26.710649022442407,牛卍犇干锅牛肉,开嘎小学西北侧140米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L3GHHI8R,餐饮服务,中餐厅,中餐厅,
104.50078945036847,26.71116350504766,揉揉蛋糕坊,龙场镇开嘎社区退役军人服务站东南侧130米,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0MB75PE50,餐饮服务,糕饼店,糕饼店,
104.6116404300726,26.718382685187255,马大姐烧烤,356国道西南侧,贵州省,毕节市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0KRKD4VJF,餐饮服务,中餐厅,特色/地方风味餐厅,
104.62801684073558,26.70347315497969,伊穆家园餐馆,G356省道附近,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0FFIIX250,餐饮服务,中餐厅,清真菜馆,
104.6303823819082,26.702403131641862,长松穆斯林饭店住宿,102省道,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0GRTUFWSG,餐饮服务,餐饮相关场所,餐饮相关,
104.63506536112314,26.64145441233679,中寨村承鑫酒楼,新发乡中寨村中营组,贵州省,毕节市,,餐饮服务;中餐厅;综合酒楼,050101,B0L3YAIKY3,餐饮服务,中餐厅,综合酒楼,
104.54243706725342,26.757611216991197,正宗黑山羊羊肉粉,356国道南侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0HKPU9EO1,餐饮服务,中餐厅,中餐厅,
104.54293190354734,26.757726303992243,芸豆老猪脚粉,艾家坪村村委会西侧100米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0JRH5K2VP,餐饮服务,中餐厅,中餐厅,
104.44061712870682,26.629730978350793,鑫盛源牛菜馆,双河乡豁戛街三棵树,云南省,曲靖市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0L0BUUYZU,餐饮服务,中餐厅,特色/地方风味餐厅,
104.65475277003868,26.744315063162535,偶遇纸包鱼烤鱼,二塘镇新政府下面星烨超市对面,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HB6ZLOEI,餐饮服务,餐饮相关场所,餐饮相关,
104.65444369543644,26.744074644113006,刘记清真园,二塘镇政府下面100米,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0G2GSMTHX,餐饮服务,中餐厅,清真菜馆,
104.65620643350262,26.744606372373124,伴糖奶茶(二塘店),二塘镇茶山村桥头,贵州省,毕节市,,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,B0IUJZKLY8,餐饮服务,休闲餐饮场所,休闲餐饮场所,
104.65602997207935,26.74430771799478,街口友奶茶店(二塘镇),镇府路,贵州省,毕节市,,餐饮服务;冷饮店;冷饮店,050700,B0KUHCK5NO,餐饮服务,冷饮店,冷饮店,
104.65583653632102,26.74461605363672,今朝醉烙锅城,韭菜坪大道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LAFL010H,餐饮服务,中餐厅,中餐厅,
104.6558734263012,26.744617985564457,桥头牛肉,二塘镇白滩西河边上桥头牛肉,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0HKAZFTZH,餐饮服务,中餐厅,中餐厅,
104.65733007583803,26.74449829947744,西米·烘焙,二塘镇卫生院西南侧110米,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0K2H4BHTM,餐饮服务,糕饼店,糕饼店,
104.65719348535801,26.744498553005595,黔之滇火锅,212省道,贵州省,毕节市,,餐饮服务;中餐厅;火锅店,050117,B0I0JS5V9C,餐饮服务,中餐厅,火锅店,
104.65739384323336,26.745521111482354,福满楼(原八筒餐馆),新合村白滩坝,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0G117DS1Y,餐饮服务,中餐厅,中餐厅,
104.5335096676637,26.648036029327105,恒香烤鱼烙锅(暂停营业),龙场镇韦家湾往卖鸡处20米,贵州省,毕节市,,餐饮服务;中餐厅;四川菜(川菜),050102,B0FFLHJ7J9,餐饮服务,中餐厅,四川菜(川菜),
104.65750853777367,26.74456396350532,名羊四季羊肉馆,212省道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0GK1CYPAM,餐饮服务,中餐厅,中餐厅,
104.65788441905529,26.744311281237508,清真牛肉馆,212省道,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0I0JS3XZO,餐饮服务,中餐厅,清真菜馆,
104.65747761021652,26.745067986812515,(豪羊气)水城羊肉粉,水城羊肉粉(新合店),贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L3CHJ8TA,餐饮服务,中餐厅,中餐厅,
104.65753842926618,26.7450288764345,范家酸汤鱼粉,212省道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LGN7UAKM,餐饮服务,中餐厅,中餐厅,
104.65997117521646,26.74302446198071,乡味村夫烤鱼,[],贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KKR5SBSL,餐饮服务,中餐厅,中餐厅,
104.65907286522615,26.743665105046745,家园小吃店,二塘镇卫生院东南侧220米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0L3AZQCGG,餐饮服务,中餐厅,中餐厅,
104.65777967023278,26.745884369097503,国会芸豆老猪脚粉,水岸新城焦煤大道,贵州省,毕节市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0GK7H0K3Y,餐饮服务,餐饮相关场所,餐饮相关,
104.64778249194727,26.75792346727708,盘州带皮牛肉馆(大湾分店),大湾镇韭菜坪大道白族新村,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0J13RNX99,餐饮服务,中餐厅,中餐厅,
104.64967913280806,26.756163301784085,盘县普田铜锅牛肉馆,大湾镇白族新村小广场旁边,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0K3TUQO6V,餐饮服务,中餐厅,中餐厅,
104.64564145770976,26.759804971311087,食源羊汤锅粉,韭菜坪大道13号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0IKRRPSYO,餐饮服务,中餐厅,中餐厅,
104.64849546853208,26.75768724986008,鲍记豆米火锅,大湾镇白族新村,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0H1U5XOF5,餐饮服务,中餐厅,火锅店,
104.54440809009883,26.7900013313665,聚泉福餐馆,东风镇梯田村四组,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LB4C6PC0,餐饮服务,中餐厅,中餐厅,
104.65973770039811,26.74750759442102,起点家常馆,二塘镇新政府旁边,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0FFG2TYU9,餐饮服务,中餐厅,中餐厅,
104.64576211975216,26.759807766979364,多味烧洋芋,大湾镇白族新村,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I0UD7JHD,餐饮服务,餐饮相关场所,餐饮相关,
104.64576211975216,26.759807766979364,多味烧洋芋,大湾镇白族新村,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I0UD7JHD,餐饮服务,餐饮相关场所,餐饮相关,
104.64842964862817,26.757886348046068,牛鼎记红豆牛肉火锅,二塘镇白族新区,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0M6YLU0H6,餐饮服务,中餐厅,火锅店,
104.64953054914535,26.756450539958735,梅花山赵家羊肉馆一分店,韭菜坪大道13号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L2UHEUS0,餐饮服务,中餐厅,中餐厅,
104.65684725581224,26.751096725564587,盘县普田清真牛肉馆(大湾出口),大湾镇高速出口达安驾校对面,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0LRZR2IDW,餐饮服务,中餐厅,清真菜馆,
104.65942163570979,26.748014151575045,运荣荷城羊肉粉馆,中国信合(二塘信用社)东侧,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0M6LH5EHV,餐饮服务,中餐厅,中餐厅,
104.6484943766068,26.760052054763886,萧记鸿宇阁辣子鸡,大湾镇开化社区检查站路囗往下左100米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G0XSZI7M,餐饮服务,中餐厅,中餐厅,
104.64835875267691,26.7603362666052,十八年老牌子茨冲鸡火锅,大湾镇开化社区三组钟山一矿岔路口往右100米,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0FFG2T5QA,餐饮服务,中餐厅,火锅店,
104.64783923168248,26.76038416342355,锦田宴,韭菜坪大道13号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0KKN6LR6W,餐饮服务,中餐厅,中餐厅,
104.64896004783157,26.759941251757613,庞呈本地老猪脚火锅,212省道北侧,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0IGGMTCXP,餐饮服务,中餐厅,火锅店,
104.64940977246623,26.75953849779904,盘县普田铜锅牛肉馆东风三分店,韭菜坪大道13号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L2ZM2RDO,餐饮服务,中餐厅,中餐厅,
104.64838368408624,26.76027122877763,龚玲土砂锅粉馆,[],贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0KU6NXY70,餐饮服务,中餐厅,中餐厅,
104.64288488740601,26.76474112783992,糕幸一点,韭菜坪大道14号,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0L1RAAV45,餐饮服务,糕饼店,糕饼店,
104.64802667113332,26.761052781875684,脆皮猪脚火锅,大湾镇开化村钟山一矿岔路口,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0KUR5WE0S,餐饮服务,中餐厅,火锅店,
104.61735299226869,26.780874667252004,大湾羊肉粉(总店),大湾火车站旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0I6XSCH6K,餐饮服务,中餐厅,中餐厅,
104.6396162871649,26.57400150604477,盘县普田清真铜锅牛肉馆,新发乡开坪街上三岔路口,贵州省,毕节市,,餐饮服务;中餐厅;清真菜馆,050121,B0FFMGKIEU,餐饮服务,中餐厅,清真菜馆,
104.61748973410823,26.78092653953385,包里有味,大湾镇火车站,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0IUMOOZZZ,餐饮服务,餐饮相关场所,餐饮相关,
104.63848926935944,26.573545184670817,蕊蕊糕点,新发乡中学门口左对面,贵州省,毕节市,,餐饮服务;糕饼店;糕饼店,050800,B0FFMDQK8P,餐饮服务,糕饼店,糕饼店,
104.63913356514601,26.57389724244149,尝回头羊肉粉,新发乡中学东侧100米,贵州省,毕节市,,餐饮服务;快餐厅;快餐厅,050300,B0FFMHJWRV,餐饮服务,快餐厅,快餐厅,
104.63928217307851,26.573912013712167,高记大排粉馆,新发乡中学东侧120米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0KRD7EXV9,餐饮服务,中餐厅,中餐厅,
104.57909247907429,26.793116270625696,老陈家羊汤锅(总店),东风镇滨河大道39-1(东风镇农贸市场门口),贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0JUZD5GJA,餐饮服务,中餐厅,中餐厅,
104.62006477727597,26.780638143181406,唐家羊肉粉,212省道西北侧,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0HK0RD5W9,餐饮服务,快餐厅,快餐厅,
104.57825345549081,26.793283616364533,丽客友家常菜馆,东风镇元木村三组43栋交警七中队旁边,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0LDLXTK78,餐饮服务,中餐厅,中餐厅,
104.63839360430214,26.571403005093114,陆安酒店,新民乡街上农村信用社边上抬头就能看到酒楼和宾馆招牌,贵州省,毕节市,,餐饮服务;中餐厅;四川菜(川菜),050102,B0GUHUSH0M,餐饮服务,中餐厅,四川菜(川菜),
104.57884247701925,26.79313608256547,滟徐砂锅粉,777县道,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0IDBLNMNN,餐饮服务,中餐厅,中餐厅,
104.61957471405266,26.781391542950967,有吃有味老鸭汤,石化二塘站加油站(大湾镇)西北侧90米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JRDRCAWZ,餐饮服务,中餐厅,中餐厅,
104.6516092795585,26.762574339313808,鸿府宴,大湾镇比女街停车场,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JD55C7LW,餐饮服务,中餐厅,中餐厅,
104.63576330096208,26.7745702768766,清真昭通小肉串欲望烧烤,韭菜坪大道13号,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0KAYAP92N,餐饮服务,中餐厅,清真菜馆,
104.63920553809655,26.569802503004205,何记全羊汤锅,新发乡联合村海尔专卖店过来一百米,贵州省,毕节市,,餐饮服务;中餐厅;中餐厅,050100,B0JBDSYT4M,餐饮服务,中餐厅,中餐厅,
104.63645254059826,26.774628251698733,昌盛牛肉馆,幸福路,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L1SHPNHL,餐饮服务,中餐厅,中餐厅,
104.63605744596227,26.77723857265799,书亦烧仙草(六盘水大湾镇店),大湾镇韭菜坪道北侧A1-1,贵州省,六盘水市,,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,B0L2RCN7Q1,餐饮服务,休闲餐饮场所,休闲餐饮场所,
