lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.5781614094916,26.199371953318085,盘县平安宾馆,四格乡212省道盘源酒店旁,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFIBH4TN,住宿服务,住宿服务相关,住宿服务相关,
104.57796138524017,26.19972701177264,盘州金蒙宾馆,乌蒙镇盘水路中国体育彩票北侧约30米,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0FFG2T9DL,住宿服务,宾馆酒店,宾馆酒店,
104.5805254926129,26.14409399210391,润程祥民宿(乌蒙大草原店),坪地彝族乡格青底村村委会北约260米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LR4MOST6,住宿服务,旅馆招待所,旅馆招待所,
104.5777663876025,26.19934162323994,文惠超市旅馆,盘水路与政府路交叉口北20米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFG2T9D2,住宿服务,旅馆招待所,旅馆招待所,
104.5811003925198,26.197724050819367,枕山民宿,盘水路金派KTV东南80米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRPSQCVI,住宿服务,旅馆招待所,旅馆招待所,
104.57836939142504,26.200077542550176,六盘水一如既往民宿(盘县高原草场店),盘水路与政府路交叉口东北120米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0K3U6J47G,住宿服务,旅馆招待所,旅馆招待所,
104.57830139357687,26.199951413564833,盘县四格旅游招待所,盘水路与政府路交叉口东北100米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFL0SO67,住宿服务,旅馆招待所,旅馆招待所,
104.57683722602007,26.201325064539763,中心民宿,乌蒙镇政府路四格派出所对面,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0M6RH0PPL,住宿服务,住宿服务相关,住宿服务相关,
104.57863740737172,26.199875625095242,温馨民宿,盘水路与政府路交叉口东北120米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0MBX5Z697,住宿服务,旅馆招待所,旅馆招待所,
104.57914238206381,26.200680490309413,君晨禧亭酒店,乌蒙镇盘水路76号,贵州省,六盘水市,,住宿服务;宾馆酒店;宾馆酒店,100100,B0FFL0BGWI,住宿服务,宾馆酒店,宾馆酒店,
104.59724462293212,26.182827509466634,繁花·见山民宿(盘州乌蒙大草原店),乌蒙镇乌蒙大草原景区售票处西南方向1公里处,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0KG35OA18,住宿服务,住宿服务相关,住宿服务相关,
104.58148276784524,26.134437348653098,盘州市漫居别院,坪地彝族乡格青底村5组78号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRSS4MRG,住宿服务,旅馆招待所,旅馆招待所,
104.60662571117436,26.18464205595585,春阅阁民宿,乌蒙镇坡上村乌蒙大草原2号门西南方向140米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0K1N5FYB7,住宿服务,旅馆招待所,旅馆招待所,
104.58054404988994,26.129458483716228,山涧彝畔民宿,坪地彝族乡包包寨村五组18号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LA25OFMR,住宿服务,旅馆招待所,旅馆招待所,
104.60752836564168,26.18672089714167,与山民宿(乌蒙大草原店),乌蒙镇坡上村乌蒙大草原2号门旁,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRDD7ARU,住宿服务,旅馆招待所,旅馆招待所,
