lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.83589880499858,26.768923261371224,杨记一品鲜羊汤锅,木果镇中心学校西侧150米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1P9MM3H,餐饮服务,中餐厅,中餐厅,
104.83622311295939,26.76892586033452,谢家羊肉粉馆,木果镇中心学校西侧120米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GRBYFPIG,餐饮服务,中餐厅,中餐厅,
104.83657543584812,26.769177486579803,四季予茶,木果镇中心学校西北侧100米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L30RM3DI,餐饮服务,餐饮相关场所,餐饮相关,
104.83630715736483,26.769762936282604,费家餐馆,013县道东侧,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGZ8BDV,餐饮服务,中餐厅,中餐厅,
104.86419210148985,26.710272071583262,丰银庄园,木大路,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0KU5ZKMLY,餐饮服务,中餐厅,中餐厅,
104.83670149786725,26.770530590136936,不一样的砂锅粉,木果中学东侧170米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L047YR4U,餐饮服务,餐饮相关场所,餐饮相关,
104.8367185039266,26.770767598713814,运荣荷城羊肉粉馆,木果中学东侧170米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L6MXNMS5,餐饮服务,中餐厅,中餐厅,
104.8361880149747,26.770461649659808,烫炸馆麻辣烫,木果镇中心学校西北侧230米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0LKSCIRGM,餐饮服务,中餐厅,中餐厅,
104.83681058028219,26.77101574440464,蜜雪冰城(木果镇店),木果街上三岔路口,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0KRX5F06I,餐饮服务,冷饮店,冷饮店,
104.83659237519328,26.770997344195514,欢哥烤鱼,木果三岔路口,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0HALM33KM,餐饮服务,中餐厅,中餐厅,
104.83649928629949,26.77101917047589,钟山区江记肠旺粉面馆,木果镇三叉路,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0J0KR2U89,餐饮服务,中餐厅,中餐厅,
104.83637816943897,26.771072941892783,杨家本地黑山羊羊汤锅,木果中学东侧150米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GR4PGRN0,餐饮服务,中餐厅,中餐厅,
104.83652531284056,26.77097322289269,思敏砂锅粉,木果中学东侧160米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L04LY2E4,餐饮服务,餐饮相关场所,餐饮相关,
104.83640919906242,26.771066999711582,杨家清香原汤羊肉粉馆,木果镇三岔跑口,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1P9MM3A,餐饮服务,中餐厅,中餐厅,
104.83705179992833,26.77119017146885,戴家烧烤,木果镇三岔路,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GR4DIJFL,餐饮服务,中餐厅,中餐厅,
104.83750020485428,26.77155495992581,茶亦客,钟山分局木果派出所西侧100米,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0K0UA6047,餐饮服务,冷饮店,冷饮店,
104.83580762793723,26.771065888564994,老四川冰棒小吃批发部,浪漫花都鲜花店西北侧100米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0K1X53KZE,餐饮服务,餐饮相关场所,餐饮相关,
104.83636414090921,26.7714348810345,唛芝蛋糕店,木果镇三叉路口唛芝蛋糕店,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0KGVZJIVK,餐饮服务,糕饼店,糕饼店,
104.83641219574868,26.771212991149866,胡师乱烤,木果中学东北侧160米,贵州省,六盘水市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0KACRQHA6,餐饮服务,中餐厅,特色/地方风味餐厅,
104.83573755296337,26.77126074011638,柴火灶黄焖羊肉馆,木果中学东北侧110米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0LBTL6PEP,餐饮服务,中餐厅,中餐厅,
104.83834397782606,26.771834477703027,如愿蛋糕烘焙店,013县道,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0MBNCTR1V,餐饮服务,糕饼店,糕饼店,
104.8383399540174,26.772311423851942,盘县带皮牛肉馆,钟山分局木果派出所北侧50米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GRBYFWO8,餐饮服务,中餐厅,中餐厅,
104.83876435558147,26.772074221424496,茶如故,木果镇木果街上,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0L2ZU453I,餐饮服务,冷饮店,冷饮店,
104.8392668028449,26.772394104599353,陈氏常来聚烤鱼店,木果乡政府路口正对面,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0LUCDLLUY,餐饮服务,餐饮相关场所,餐饮相关,
104.83930984081226,26.77242617966212,万家堡奶茶,013县道,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0IKNS21DK,餐饮服务,冷饮店,冷饮店,
104.83839000434746,26.772215524643993,左记砂锅粉,六盘水市公安局钟山分局木果派出所北侧,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0M647KL39,餐饮服务,中餐厅,中餐厅,
104.83869427806849,26.772383063517577,思源飘香,六盘水市公安局钟山分局木果派出所北侧60米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L047YIXM,餐饮服务,中餐厅,中餐厅,
104.83989636428757,26.77266322015264,避风塘(X248店),木果镇人民政府东南侧70米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HBOKH4B7,餐饮服务,餐饮相关场所,餐饮相关,
104.84053892146818,26.773186329589052,贵州省六盘水市木果镇麦香乐蛋糕坊,木果街上广场对面,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0JGGZNB3I,餐饮服务,糕饼店,糕饼店,
104.83984131420227,26.772668119994716,麦7m,木果镇人民政府东南侧70米,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0M6Z72149,餐饮服务,糕饼店,糕饼店,
104.83849405740416,26.773238614176833,王氏夜食店,木果镇菜场内,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0J0KC98AU,餐饮服务,中餐厅,中餐厅,
104.8402917000146,26.773168885216855,芸豆蹄花粉,木果镇人民政府东侧80米,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0HKDC15AE,餐饮服务,快餐厅,快餐厅,
104.83193374204909,26.77420336256361,左记纯手工米糕,艺盛汽车修理厂东侧,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0L2B5KAN3,餐饮服务,糕饼店,糕饼店,
104.8578924105997,26.779766523108137,雨曦名望羊肉粉馆,木果镇杨家寨笔架山下公路旁,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0H1SUIQPD,餐饮服务,中餐厅,中餐厅,
104.85756522256801,26.780054004951054,辉太狼羊肉粉,木金路西南侧,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0H02HEQQ1,餐饮服务,快餐厅,快餐厅,
104.80324728496538,26.704879846237812,仕林蹄花粉,汪家寨镇振兴社区青年街42号门面,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1YZS1IA,餐饮服务,中餐厅,中餐厅,
104.8028979942985,26.705086248962136,好再来羊肉粉,013县道,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFFZLZCQ,餐饮服务,中餐厅,中餐厅,
104.80290298550273,26.705389250850647,财茂粉面馆,李德良诊所北侧120米,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0I6B1Y53W,餐饮服务,快餐厅,快餐厅,
104.8015108307352,26.70664488016829,鲜味砂锅粉,汪家寨镇汪矿富艺北路16号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GR4PIVVG,餐饮服务,中餐厅,中餐厅,
104.80263276339032,26.705518790741923,凯里酸汤鱼,汪家寨煤矿矿大楼东南侧120米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0K2AU00JY,餐饮服务,中餐厅,中餐厅,
104.80300907238488,26.705354431468557,杨旺粉面馆,[],贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0M6KRDQOQ,餐饮服务,中餐厅,中餐厅,
104.80213637038774,26.705483954782597,飘香带皮羊肉粉,汪家寨镇振兴社区居民委员会东侧,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GRBYF25G,餐饮服务,中餐厅,中餐厅,
104.80307416106751,26.704498560144597,蒙牛雪糕,汪家寨镇振兴社区居民委员会东南侧170米,贵州省,六盘水市,,购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,060000|050000,B0G3ZYNWPM,购物服务,购物相关场所,购物相关场所|餐饮服务,餐饮相关场所
104.80294005937306,26.70434733580554,刘姐面食店,汪家寨镇振兴社区居民委员会东南侧170米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JRDA1I3A,餐饮服务,中餐厅,中餐厅,
104.80254174022735,26.704347661952617,正新鸡排(六盘水汪家寨店),汪家寨镇富艺中路(现门头阿玛哲),贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0M647JOXA,餐饮服务,快餐厅,快餐厅,
104.80280894103537,26.70465410731419,福宴楼,汪家寨煤矿矿大楼南侧220米,贵州省,六盘水市,,餐饮服务;中餐厅;综合酒楼,050101,B0L6ASNVN8,餐饮服务,中餐厅,综合酒楼,
104.80265485270257,26.70382386365851,蜜雪冰城,汪家寨振兴街8号,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0I24LRT0J,餐饮服务,冷饮店,冷饮店,
104.79765487908617,26.70899552060823,左家餐馆,中国邮政快递收寄处西侧180米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0M647KL7H,餐饮服务,中餐厅,中餐厅,
104.79670422862957,26.708894014927857,福宴楼,汪家寨镇育新社区退役军人服务站东北侧120米,贵州省,六盘水市,,餐饮服务;中餐厅;综合酒楼,050101,B0L3MLOFF4,餐饮服务,中餐厅,综合酒楼,
104.80164611004786,26.702533192199294,享哆味汉堡炸鸡(六盘水汪家寨店),汪家寨镇信用社下来心联兴购物广场对面,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0H0BRZPWL,餐饮服务,餐饮相关场所,餐饮相关,
104.79675426258326,26.70889409384264,江哥砂锅粉,胡思常汪家寨电信专营店南侧170米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0M6YAQW7C,餐饮服务,中餐厅,中餐厅,
104.8016210915766,26.702508150817714,甜啦啦鲜果茶(汪家寨店),建强路149号,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0L3J9EOYR,餐饮服务,冷饮店,冷饮店,
104.80145196516226,26.702382870547705,好再来柏家羊肉粉,心联兴购物广场对面,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGWPNBG,餐饮服务,中餐厅,中餐厅,
104.80208445335327,26.7025519267568,避风塘(富艺中路店),汪家寨镇汪矿市场6号,贵州省,六盘水市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0GRBYGKA7,餐饮服务,中餐厅,特色/地方风味餐厅,
104.8016080816801,26.702502129174356,正新鸡排,艺红路与建强路交叉口东北420米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L3ASTSOL,餐饮服务,餐饮相关场所,餐饮相关,
104.8016611300215,26.7023382208903,蜀源人家,艺红路与建强路交叉口东北400米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0LBCCC8OS,餐饮服务,中餐厅,中餐厅,
104.80124680165406,26.702488526532942,东山粉面馆,艺红路与建强路交叉口东北400米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GRBPEEIJ,餐饮服务,中餐厅,中餐厅,
104.80149801728842,26.701996954379553,盛源鹅肉粉烤鱼店,艺红路与建强路交叉口东北360米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L0LXBMVI,餐饮服务,中餐厅,中餐厅,
104.80157806651906,26.702307082556754,名间小吃,艺红路与建强路交叉口东北400米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0LKBKRXVI,餐饮服务,中餐厅,中餐厅,
104.89378149172946,26.754459813030863,海坝小院烧烤,[],贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0M69685V8,餐饮服务,中餐厅,中餐厅,
104.79491009408214,26.707829247585334,老水城羊肉粉,放心粮油汪家寨经营店东北侧,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0J3ZLUJMO,餐饮服务,中餐厅,中餐厅,
104.8261924418075,26.787912075720637,蜂漫烙烤庄,013县道与木雉公路交叉口东440米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KUX5TRT0,餐饮服务,餐饮相关场所,餐饮相关,
104.7994565987405,26.698948631828273,牛小二清真烧烤,建强路与艺红路交叉口东南40米,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0LK2URONA,餐饮服务,中餐厅,清真菜馆,
104.79915938487864,26.698844149047922,鲜味蹄花粉,建强路与艺红路交叉口南60米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JRDYRB79,餐饮服务,中餐厅,中餐厅,
104.79944061901197,26.69819061604611,杨二家常菜,建强路84号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1GZN19I,餐饮服务,中餐厅,中餐厅,
104.79919241382156,26.69873120434079,来碗砂锅粉,建强路与艺红路交叉口南60米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0K1X59087,餐饮服务,中餐厅,中餐厅,
104.7993575553205,26.69825047977921,西米烘焙(建强路店),建强路与艺红路交叉口南120米,贵州省,六盘水市,,餐饮服务;糕饼店;糕饼店,050800,B0I249TJ26,餐饮服务,糕饼店,糕饼店,
104.79939057779744,26.698293533054727,好食汇蹄花粉面馆,建强路与艺红路交叉口南120米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0I249VFM6,餐饮服务,中餐厅,中餐厅,
104.79942262291831,26.69778459190916,盘县普田穆斯林清真牛肉馆,建强路与艺红路交叉口南180米,贵州省,六盘水市,,餐饮服务;中餐厅;清真菜馆,050121,B0G1P9MM3B,餐饮服务,中餐厅,清真菜馆,
104.79899229588321,26.698065888030836,芸豆老猪脚,建强路与艺红路交叉口南140米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1P9MUP7,餐饮服务,中餐厅,中餐厅,
104.79915641848467,26.697998155561983,祖家烙锅,建强路与艺红路交叉口南160米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0L3UXHXVK,餐饮服务,中餐厅,中餐厅,
104.79941362533938,26.697570579904262,农家老猪脚,建强路与艺红路交叉口南200米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1P9MUQV,餐饮服务,中餐厅,中餐厅,
104.79911339749175,26.697751088759905,杨家湾老猪脚,建强路与艺红路交叉口南180米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0K1PDCQN9,餐饮服务,中餐厅,中餐厅,
104.79900633011829,26.69749791798083,唇唇鱼动酸汤鱼,建强路与艺红路交叉口南200米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0LU29TN3H,餐饮服务,中餐厅,中餐厅,
104.79993709030752,26.69575945684053,小二私房菜,212省道与建强路交叉口东80米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0G1P9LSDU,餐饮服务,中餐厅,中餐厅,
104.79987206031903,26.69532035448236,幺姨妈羊肉馆(老店),212省道与建强路交叉口东80米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0HGX5YZQI,餐饮服务,中餐厅,中餐厅,
104.79909449037228,26.695228085881105,盘州带皮牛肉馆(汪家寨分店),汪家寨镇卫生院旁,贵州省,六盘水市,,餐饮服务;中餐厅;云贵菜,050114,B0I1B5ZOXT,餐饮服务,中餐厅,云贵菜,
104.80026536590047,26.69506900336481,大嘴烙锅,212省道与建强路交叉口东120米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0GRBGFORX,餐饮服务,餐饮相关场所,餐饮相关,
104.79959384762748,26.69546089756924,老朋友烤鱼店,红卫桥西南卫生院边上,贵州省,六盘水市,,餐饮服务;中餐厅;特色/地方风味餐厅,050118,B0I1XAO1CH,餐饮服务,中餐厅,特色/地方风味餐厅,
104.79900840986078,26.69564794196843,随和餐馆,建强路与212省道交叉口西北20米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GRBBESSL,餐饮服务,中餐厅,中餐厅,
104.79899541084214,26.695400923301513,福兴羊肉馆,"汪家寨镇,建强路11号",贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFMARV6X,餐饮服务,餐饮相关场所,餐饮相关,
104.79894837667499,26.69539984698821,一品香砂锅粉,212省道与建强路交叉口西南20米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J6GAGT8Q,餐饮服务,餐饮相关场所,餐饮相关,
104.84644282117864,26.680976055655854,豆花柴火鸡饭庄,大河镇大桥村九组,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0I6SUA17Q,餐饮服务,餐饮相关场所,餐饮相关,
104.80127924325743,26.692635702169863,食家庄(汪木线店),鑫华玉成回收公司南侧60米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GR4NH5U6,餐饮服务,中餐厅,中餐厅,
104.80438496718268,26.687150976043693,群发农家乐,212省道东50米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFG2T5RF,餐饮服务,中餐厅,中餐厅,
104.83433223193246,26.675518193000045,钟山区黔羊飞羊肉粉馆,212省道,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JDNZ9314,餐饮服务,中餐厅,中餐厅,
104.83670091059001,26.665554365677217,大河至尊羊肉粉(总店),渡口桥与大连线交叉口东300米,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0G24UFXZP,餐饮服务,餐饮相关场所,餐饮相关,
104.83709628922816,26.665394088869476,转角香遇奶茶店,大河镇大河边渡口村6组农贸市场旁,贵州省,六盘水市,,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,B0LKBHT7CL,餐饮服务,休闲餐饮场所,休闲餐饮场所,
104.83423358668986,26.664799774536235,芸豆蹄花,大连线与渡口桥交叉口东南40米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFIN5ETN,餐饮服务,中餐厅,中餐厅,
104.83556793665839,26.66315620283264,普田铜锅牛肉馆,大河镇渡口村,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0JKR54ALI,餐饮服务,中餐厅,火锅店,
104.83612452706433,26.661704185989553,大河明旺羊肉总店,大河镇渡口村二组,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFIN5ETA,餐饮服务,中餐厅,中餐厅,
104.8361335175071,26.66213521657987,大河周家羊肉粉总店(大河边店),大河边老街三叉路口,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFG2T8IM,餐饮服务,中餐厅,中餐厅,
104.81504396241793,26.63137304562243,元富农庄,乌砂寨村委会东南侧,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFH45D8A,餐饮服务,中餐厅,中餐厅,
104.82182795455297,26.62415716914335,言情乌蒙羊汤,森林公园主线与凉园路交叉口东180米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFGY9G1B,餐饮服务,中餐厅,中餐厅,
104.78893569207719,26.61437829964692,德坞老街张记全羊汤锅,德坞老街上,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B035A007EO,餐饮服务,中餐厅,中餐厅,
104.79204228123116,26.615286839664876,代记聚祥源羊汤锅,人民路与西宁路交叉口西240米,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0IUDZDX25,餐饮服务,中餐厅,火锅店,
104.79663223023535,26.613014620470125,回味羊肉粉馆(职院安置小区店),职院安置小区,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0FFG7B806,餐饮服务,中餐厅,中餐厅,
104.80282889316925,26.611382599337837,盘县普田牛肉馆,德坞社区德宏居委博雅溪苑后面,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0KRJ9CAPE,餐饮服务,中餐厅,中餐厅,
104.7937723399624,26.614256323845428,金鼎全羊汤锅,西宁路101号,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B035A007FQ,餐饮服务,中餐厅,中餐厅,
104.805614207478,26.61108234858427,乌蒙余味,人民路与德月北路交叉口西北20米,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0J16RY5RL,餐饮服务,中餐厅,中餐厅,
104.78928886391147,26.614379794002204,杨记尝一碗羊肉粉羊汤锅,钟山大道(白鹤村),贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0GR6X3PAS,餐饮服务,中餐厅,中餐厅,
104.80433424786004,26.608364861598567,太阳之手(德馨园店),钟山西路德馨园乐满家一楼,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHZPOUK,餐饮服务,餐饮相关场所,餐饮相关,
104.80428720684505,26.60841378585465,乐满家购物广场(德馨园店),德馨园10号楼,贵州省,六盘水市,,购物服务;超级市场;超市|餐饮服务;餐饮相关场所;餐饮相关,060400|050000,B0FFFDZ06Z,购物服务,超级市场,超市|餐饮服务,餐饮相关场所
104.80542513335266,26.609034813711126,小食候湘(六盘水店),钟山大道(乐满家超市对面),贵州省,六盘水市,,餐饮服务;中餐厅;湖南菜(湘菜),050108,B0FFIYADLA,餐饮服务,中餐厅,湖南菜(湘菜),
104.80900325651092,26.609099119316326,凉都第一家鱿鱼炖土鸡(德坞分店),人民西路与德宏路交汇处西南侧森宇四季花城11-13号楼136铺,贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0JDC15UP8,餐饮服务,中餐厅,中餐厅,
104.80788935071295,26.607026924817497,塔斯汀中国汉堡(六盘水市钟山德宏路店),德坞德宏路93号飞跃·兰溪尚品一层1011号门面,贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0J3GRBDY4,餐饮服务,快餐厅,快餐厅,
104.8089672651976,26.608123954788184,麒麟豆汤圆子火锅 德坞店,德宏路口1号,贵州省,六盘水市,,餐饮服务;中餐厅;火锅店,050117,B0FFI1W53A,餐饮服务,中餐厅,火锅店,
104.80915446817122,26.607303203571593,华莱士·全鸡汉堡(德坞店),钟山西路106号(德坞),贵州省,六盘水市,,餐饮服务;快餐厅;快餐厅,050300,B0FFHZGKYP,餐饮服务,快餐厅,快餐厅,
104.79345627632736,26.6112355532504,诺杯·茉莉鲜奶茶(六盘水人民医院店),西宁路6号,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0L2SD5PGK,餐饮服务,餐饮相关场所,餐饮相关,
104.79264676739479,26.61196841494183,书亦烧仙草(六盘水职校校外店),钟山大道与西宁路交叉口西60米,贵州省,六盘水市,,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,B0J0RZKH84,餐饮服务,休闲餐饮场所,休闲餐饮场所,
104.81411012181654,26.60625908525491,尝回头羊肉(旗舰店),钟山大道西段与白鹤路交汇处北侧怡景苑4号楼109号门面,贵州省,六盘水市,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0G3Z7RF1M,餐饮服务,餐饮相关场所,餐饮相关,
104.80921654655263,26.606770258537946,CHAGEE霸王茶姬(德坞店),德宏大厦一楼102铺霸王茶姬,贵州省,六盘水市,,餐饮服务;冷饮店;冷饮店,050700,B0J0MD0VHO,餐饮服务,冷饮店,冷饮店,
104.80533009311104,26.608081550786146,陆家八大碗,[],贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0IKOH5OC4,餐饮服务,中餐厅,中餐厅,
104.80533009311104,26.608081550786146,陆家八大碗,[],贵州省,六盘水市,,餐饮服务;中餐厅;中餐厅,050100,B0IKOH5OC4,餐饮服务,中餐厅,中餐厅,
